,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Easting,Northing,geometry
499,2022-04,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
500,2022-04,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
501,2022-04,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
502,2022-04,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
503,2022-04,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
504,2022-04,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
505,2022-04,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
506,2022-04,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
584,2022-04,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Violence and sexual offences,531622.015576161,181009.98261182365,POINT (531622.015576161 181009.98261182365)
585,2022-04,-0.110471,51.517265,On or near Furnival Street,E01032740,City of London 001G,Violence and sexual offences,531202.9712371328,181508.01862793678,POINT (531202.9712371328 181508.01862793678)
586,2022-04,-0.09993300000000001,51.51972,On or near Lindsey Street,E01032740,City of London 001G,Violence and sexual offences,531927.0092145583,181799.95361328754,POINT (531927.0092145583 181799.95361328754)
587,2022-04,-0.10513399999999999,51.513869,On or near Bride Lane,E01032740,City of London 001G,Violence and sexual offences,531583.0310808697,181139.9469951715,POINT (531583.0310808697 181139.9469951715)
588,2022-04,-0.10513399999999999,51.513869,On or near Bride Lane,E01032740,City of London 001G,Violence and sexual offences,531583.0310808697,181139.9469951715,POINT (531583.0310808697 181139.9469951715)
589,2022-04,-0.098886,51.519254,On or near Kinghorn Street,E01032740,City of London 001G,Violence and sexual offences,532000.9924497219,181750.01952905132,POINT (532000.9924497219 181750.01952905132)
590,2022-04,-0.110471,51.517265,On or near Furnival Street,E01032740,City of London 001G,Violence and sexual offences,531202.9712371328,181508.01862793678,POINT (531202.9712371328 181508.01862793678)
593,2022-04,-0.102506,51.519888,On or near Greenhill'S Rents,E01002724,Islington 022D,Violence and sexual offences,531748.0196697816,181814.00383725454,POINT (531748.0196697816 181814.00383725454)
598,2022-04,-0.094959,51.522868,On or near Golden Lane,E01002706,Islington 023E,Violence and sexual offences,532262.9726544658,182158.99325525615,POINT (532262.9726544658 182158.99325525615)
601,2022-04,-0.07184299999999999,51.51964,On or near Brick Lane,E01004306,Tower Hamlets 015A,Violence and sexual offences,533876.018687784,181842.03368179745,POINT (533876.018687784 181842.03368179745)
604,2022-04,-0.07155399999999999,51.514878,On or near Pedestrian Subway,E01004325,Tower Hamlets 021D,Violence and sexual offences,533910.0237004741,181313.0144310394,POINT (533910.0237004741 181313.0144310394)
608,2022-04,-0.074901,51.506254999999996,On or near A100,E01004293,Tower Hamlets 027B,Violence and sexual offences,533703.021535876,180347.99907259003,POINT (533703.021535876 180347.99907259003)
3,2022-05,-0.11242200000000001,51.515381,On or near Star Yard,E01000914,Camden 028B,Violence and sexual offences,531073.0147249755,181295.01817599504,POINT (531073.0147249755 181295.01817599504)
4,2022-05,-0.11242200000000001,51.515381,On or near Star Yard,E01000914,Camden 028B,Violence and sexual offences,531073.0147249755,181295.01817599504,POINT (531073.0147249755 181295.01817599504)
5,2022-05,-0.11242200000000001,51.515381,On or near Star Yard,E01000914,Camden 028B,Violence and sexual offences,531073.0147249755,181295.01817599504,POINT (531073.0147249755 181295.01817599504)
37,2022-05,-0.092628,51.517920000000004,On or near St Alphage Garden,E01000002,City of London 001B,Violence and sexual offences,532439.0198587497,181612.97273824102,POINT (532439.0198587497 181612.97273824102)
38,2022-05,-0.09409400000000001,51.515606,On or near Gresham Street,E01000002,City of London 001B,Violence and sexual offences,532344.012316229,181352.99871248734,POINT (532344.012316229 181352.99871248734)
39,2022-05,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Violence and sexual offences,532343.0000140902,181821.0099256616,POINT (532343.0000140902 181821.0099256616)
40,2022-05,-0.094546,51.520658000000005,On or near Beech Street,E01000002,City of London 001B,Violence and sexual offences,532298.0227182724,181913.98021501856,POINT (532298.0227182724 181913.98021501856)
51,2022-05,-0.094468,51.521853,On or near Golden Lane,E01000003,City of London 001C,Violence and sexual offences,532299.9733766841,182047.00892129523,POINT (532299.9733766841 182047.00892129523)
52,2022-05,-0.095381,51.521390999999994,On or near Viscount Street,E01000003,City of London 001C,Violence and sexual offences,532237.9731312188,181993.98403484048,POINT (532237.9731312188 181993.98403484048)
93,2022-05,-0.07495800000000001,51.514151,On or near Aldgate High Street,E01000005,City of London 001E,Violence and sexual offences,533675.9694068158,181225.9515725124,POINT (533675.9694068158 181225.9515725124)
94,2022-05,-0.07608,51.511445,On or near America Square,E01000005,City of London 001E,Violence and sexual offences,533606.0309826597,180922.98961724294,POINT (533606.0309826597 180922.98961724294)
95,2022-05,-0.07608,51.511445,On or near America Square,E01000005,City of London 001E,Violence and sexual offences,533606.0309826597,180922.98961724294,POINT (533606.0309826597 180922.98961724294)
96,2022-05,-0.075196,51.512609000000005,On or near St Clare Street,E01000005,City of London 001E,Violence and sexual offences,533663.9660350406,181054.0425451261,POINT (533663.9660350406 181054.0425451261)
97,2022-05,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
98,2022-05,-0.077392,51.516233,On or near Harrow Place,E01000005,City of London 001E,Violence and sexual offences,533501.0047848767,181453.03612506535,POINT (533501.0047848767 181453.03612506535)
99,2022-05,-0.07825,51.515033,On or near Houndsditch,E01000005,City of London 001E,Violence and sexual offences,533444.9799635669,181318.02904824453,POINT (533444.9799635669 181318.02904824453)
100,2022-05,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
101,2022-05,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
102,2022-05,-0.07627,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Violence and sexual offences,533580.9817495577,181374.01511650108,POINT (533580.9817495577 181374.01511650108)
103,2022-05,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Violence and sexual offences,533665.0193907856,181145.98727071245,POINT (533665.0193907856 181145.98727071245)
478,2022-05,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
479,2022-05,-0.10017899999999999,51.514158,On or near Shopping Area,E01032739,City of London 001F,Violence and sexual offences,531926.000252296,181180.99837658188,POINT (531926.000252296 181180.99837658188)
480,2022-05,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
481,2022-05,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
482,2022-05,-0.088042,51.511794,On or near Abchurch Lane,E01032739,City of London 001F,Violence and sexual offences,532774.9898677967,180940.0465341609,POINT (532774.9898677967 180940.0465341609)
483,2022-05,-0.085833,51.513952,On or near Finch Lane,E01032739,City of London 001F,Violence and sexual offences,532921.991447167,181184.0292444341,POINT (532921.991447167 181184.0292444341)
484,2022-05,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
485,2022-05,-0.083587,51.512171,On or near Lime Street Passage,E01032739,City of London 001F,Violence and sexual offences,533083.0163064364,180990.05554382532,POINT (533083.0163064364 180990.05554382532)
486,2022-05,-0.081549,51.511625,On or near Mincing Lane,E01032739,City of London 001F,Violence and sexual offences,533226.0198269219,180933.04390136863,POINT (533226.0198269219 180933.04390136863)
487,2022-05,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Violence and sexual offences,532780.9854822792,181451.9747441978,POINT (532780.9854822792 181451.9747441978)
488,2022-05,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
489,2022-05,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
490,2022-05,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
491,2022-05,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Violence and sexual offences,533432.0255864972,181657.98171621922,POINT (533432.0255864972 181657.98171621922)
492,2022-05,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
493,2022-05,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
494,2022-05,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533283.0285165044,180932.98076721933,POINT (533283.0285165044 180932.98076721933)
495,2022-05,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
496,2022-05,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
497,2022-05,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533283.0285165044,180932.98076721933,POINT (533283.0285165044 180932.98076721933)
498,2022-05,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
499,2022-05,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
500,2022-05,-0.077777,51.518046000000005,On or near Sandy'S Row,E01032739,City of London 001F,Violence and sexual offences,533468.9970314968,181653.94518321543,POINT (533468.9970314968 181653.94518321543)
501,2022-05,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
502,2022-05,-0.07977999999999999,51.512243,On or near Fenchurch Street,E01032739,City of London 001F,Violence and sexual offences,533346.9646442875,181004.98650004657,POINT (533346.9646442875 181004.98650004657)
503,2022-05,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
